layer,x,y,reflectance,melted
19,1,8,0.8685,1
19,1,9,0.8624,1
19,1,10,0.8439,1
19,1,11,0.795,1
19,1,12,0.8333,1
19,1,13,0.7991,1
19,1,14,0.8115,1
19,1,15,0.8513,1
19,1,16,0.7291,1
19,1,17,0.7906,1
19,1,18,0.7939,1
19,1,19,0.7778,1
19,1,20,0.752,1
19,1,21,0.1525,0
19,1,22,0.1677,0
19,1,23,0.2253,0
19,1,24,0.1862,0
19,1,25,0.2221,0
19,1,26,0.1098,0
19,1,27,0.159,0
19,1,28,0.2494,0
19,1,29,0.2112,0
19,1,30,0.276,0
19,1,31,0.3016,0
19,2,0,0.8055,1
19,2,1,0.8317,1
19,2,2,0.7959,1
19,2,3,0.8383,1
19,2,4,0.1732,0
19,2,5,0.1529,0
19,2,6,0.1421,0
19,2,7,0.1788,0
19,2,8,0.2142,0
19,2,9,0.1671,0
19,2,10,0.1967,0
19,2,11,0.1932,0
19,2,12,0.0897,0
19,2,13,0.1191,0
19,2,14,0.7984,1
19,2,15,0.6869,1
19,2,16,0.7963,1
19,2,17,0.7739,1
19,2,18,0.8595,1
19,2,19,0.8006,1
19,2,20,0.8088,1
19,2,21,0.789,1
19,2,22,0.8254,1
19,2,23,0.7261,1
19,2,24,0.8313,1
19,2,25,0.7404,1
19,2,26,0.9264,1
19,2,27,0.8828,1
19,2,28,0.8061,1
19,2,29,0.9046,1
19,2,30,0.8685,1
19,2,31,0.7668,1
19,3,0,0.806,1
19,3,1,0.7757,1
19,3,2,0.8304,1
19,3,3,0.7413,1
19,3,4,0.7195,1
19,3,5,0.8764,1
19,3,6,0.8551,1
19,3,7,0.8131,1
19,3,8,0.8202,1
19,3,9,0.8393,1
19,3,10,0.7945,1
19,3,11,0.8443,1
19,3,12,0.7469,1
19,3,13,0.8238,1
19,3,14,0.8466,1
19,3,15,0.7765,1
19,3,16,0.8274,1
19,3,17,0.7889,1
19,3,18,0.8189,1
19,3,19,0.8226,1
19,3,20,0.8224,1
19,3,21,0.7821,1
19,3,22,0.8151,1
19,3,23,0.8047,1
19,3,24,0.8243,1
19,3,25,0.8514,1
19,3,26,0.8256,1
19,3,27,0.8027,1
19,3,28,0.7129,1
19,3,29,0.8141,1
19,3,30,0.7884,1
19,3,31,0.7798,1
19,4,0,0.7916,1
19,4,1,0.8323,1
19,4,2,0.8127,1
19,4,3,0.8479,1
19,4,4,0.847,1
19,4,5,0.8419,1
19,4,6,0.8285,1
19,4,7,0.8627,1
19,4,8,0.7565,1
19,4,9,0.7129,1
19,4,10,0.7465,1
19,4,11,0.8241,1
19,4,12,0.8565,1
19,4,13,0.8293,1
19,4,14,0.7897,1
19,4,15,0.7974,1
19,4,16,0.8354,1
19,4,17,0.8739,1
19,4,18,0.8478,1
19,4,19,0.7911,1
19,4,20,0.7381,1
19,4,21,0.8244,1
19,4,22,0.8079,1
19,4,23,0.7608,1
19,4,24,0.82,1
19,4,25,0.7826,1
19,4,26,0.7807,1
19,4,27,0.8139,1
19,4,28,0.8434,1
19,4,29,0.827,1
19,4,30,0.8494,1
19,4,31,0.8232,1
19,5,0,0.7543,1
19,5,1,0.7635,1
19,5,2,0.8275,1
19,5,3,0.7935,1
19,5,4,0.7873,1
19,5,5,0.7802,1
19,5,6,0.8123,1
19,5,7,0.8331,1
19,5,8,0.7571,1
19,5,9,0.7774,1
19,5,10,0.8096,1
19,5,11,0.8348,1
19,5,12,0.7186,1
19,5,13,0.7945,1
19,5,14,0.7331,1
19,5,15,0.6629,1
19,5,16,0.7658,1
19,5,17,0.8202,1
19,5,18,0.8125,1
19,5,19,0.8538,1
19,5,20,0.7615,1
19,5,21,0.7923,1
19,5,22,0.8985,1
19,5,23,0.8321,1
19,5,24,0.8656,1
19,5,25,0.7943,1
19,5,26,0.801,1
19,5,27,0.7888,1
19,5,28,0.7797,1
19,5,29,0.851,1
19,5,30,0.8979,1
19,5,31,0.8798,1
19,6,0,0.7839,1
19,6,1,0.8786,1
19,6,2,0.8185,1
19,6,3,0.8074,1
19,6,4,0.8609,1
19,6,5,0.8099,1
19,6,6,0.7399,1
19,6,7,0.7963,1
19,6,8,0.825,1
19,6,9,0.8275,1
19,6,10,0.7764,1
19,6,11,0.8379,1
19,6,12,0.7684,1
19,6,13,0.7908,1
19,6,14,0.8033,1
19,6,15,0.7817,1
19,6,16,0.7853,1
19,6,17,0.7809,1
19,6,18,0.7293,1
19,6,19,0.8823,1
19,6,20,0.7124,1
19,6,21,0.1738,0
19,6,22,0.1811,0
19,6,23,0.2599,0
19,6,24,0.1241,0
19,6,25,0.1458,0
19,6,26,0.192,0
19,6,27,0.2661,0
19,6,28,0.2042,0
19,6,29,0.2507,0
19,6,30,0.1893,0
19,6,31,0.2191,0
19,7,0,0.8736,1
19,7,1,0.8022,1
19,7,2,0.7711,1
19,7,3,0.8618,1
19,7,4,0.2038,0
19,7,5,0.1687,0
19,7,6,0.2467,0
19,7,7,0.1887,0
19,7,8,0.1909,0
19,7,9,0.1097,0
19,7,10,0.2258,0
19,7,11,0.1848,0
19,7,12,0.1456,0
19,7,13,0.1817,0
19,7,14,0.1566,0
19,7,15,0.7636,1
19,7,16,0.8068,1
19,7,17,0.8563,1
19,7,18,0.8456,1
19,7,19,0.8144,1
19,7,20,0.8553,1
19,7,21,0.8467,1
19,7,22,0.832,1
19,7,23,0.7992,1
19,7,24,0.773,1
19,7,25,0.8284,1
19,7,26,0.7869,1
19,7,27,0.8046,1
19,7,28,0.8231,1
19,7,29,0.7799,1
19,7,30,0.8096,1
19,7,31,0.8517,1
19,8,0,0.8264,1
19,8,1,0.8027,1
19,8,2,0.7831,1
19,8,3,0.806,1
19,8,4,0.8158,1
19,8,5,0.8758,1
19,8,6,0.8696,1
19,8,7,0.7734,1
19,8,8,0.8509,1
19,8,9,0.8557,1
19,8,10,0.8259,1
19,8,11,0.8242,1
19,8,12,0.7593,1
19,8,13,0.7604,1
19,8,14,0.8025,1
19,8,15,0.7755,1
19,8,16,0.8695,1
19,8,17,0.8996,1
19,8,18,0.8777,1
19,8,19,0.8075,1
19,8,20,0.8251,1
19,8,21,0.8537,1
19,8,22,0.8949,1
19,8,23,0.8128,1
19,8,24,0.7113,1
19,8,25,0.7834,1
19,8,26,0.8396,1
19,8,27,0.7801,1
19,8,28,0.8567,1
19,8,29,0.8193,1
19,8,30,0.8934,1
19,8,31,0.7376,1
19,9,0,0.8738,1
19,9,1,0.8339,1
19,9,2,0.8291,1
19,9,3,0.8035,1
19,9,4,0.7742,1
19,9,5,0.8873,1
19,9,6,0.8314,1
19,9,7,0.7518,1
19,9,8,0.8927,1
19,9,9,0.8128,1
19,9,10,0.8806,1
19,9,11,0.7452,1
19,9,12,0.7515,1
19,9,13,0.7891,1
19,9,14,0.8322,1
19,9,15,0.7708,1
19,9,16,0.7768,1
19,9,17,0.866,1
19,9,18,0.8171,1
19,9,19,0.7763,1
19,9,20,0.8331,1
19,9,21,0.8243,1
19,9,22,0.7484,1
19,9,23,0.8338,1
19,9,24,0.7396,1
19,9,25,0.8601,1
19,9,26,0.7963,1
19,9,27,0.8083,1
19,9,28,0.7923,1
19,9,29,0.8262,1
19,9,30,0.7856,1
19,9,31,0.7761,1
19,10,0,0.7894,1
19,10,1,0.8486,1
19,10,2,0.6959,1
19,10,3,0.6932,1
19,10,4,0.7812,1
19,10,5,0.8099,1
19,10,6,0.814,1
19,10,7,0.8557,1
19,10,8,0.8674,1
19,10,9,0.8143,1
19,10,10,0.8603,1
19,10,11,0.844,1
19,10,12,0.8254,1
19,10,13,0.7934,1
19,10,14,0.7766,1
19,10,15,0.8849,1
19,10,16,0.9068,1
19,10,17,0.821,1
19,10,18,0.7424,1
19,10,19,0.8091,1
19,10,20,0.7846,1
19,10,21,0.7201,1
19,10,22,0.7997,1
19,10,23,0.8216,1
19,10,24,0.8182,1
19,10,25,0.8414,1
19,10,26,0.8278,1
19,10,27,0.818,1
19,10,28,0.8158,1
19,10,29,0.8774,1
19,10,30,0.8117,1
19,10,31,0.8467,1
19,11,0,0.8376,1
19,11,1,0.769,1
19,11,2,0.749,1
19,11,3,0.796,1
19,11,4,0.7875,1
19,11,5,0.8764,1
19,11,6,0.7821,1
19,11,7,0.7594,1
19,11,8,0.8015,1
19,11,9,0.8092,1
19,11,10,0.8133,1
19,11,11,0.8956,1
19,11,12,0.804,1
19,11,13,0.7956,1
19,11,14,0.7707,1
19,11,15,0.8242,1
19,11,16,0.8319,1
19,11,17,0.7805,1
19,11,18,0.8249,1
19,11,19,0.8546,1
19,11,20,0.7854,1
19,11,21,0.8033,1
19,11,22,0.2267,0
19,11,23,0.1497,0
19,11,24,0.2288,0
19,11,25,0.1621,0
19,11,26,0.1922,0
19,11,27,0.1723,0
19,11,28,0.1731,0
19,11,29,0.2114,0
19,11,30,0.2153,0
19,11,31,0.2008,0
19,12,0,0.8803,1
19,12,1,0.7429,1
19,12,2,0.831,1
19,12,3,0.7884,1
19,12,4,0.1552,0
19,12,5,0.2382,0
19,12,6,0.2215,0
19,12,7,0.2105,0
19,12,8,0.1575,0
19,12,9,0.08,0
19,12,10,0.1967,0
19,12,11,0.182,0
19,12,12,0.2113,0
19,12,13,0.1452,0
19,12,14,0.2173,0
19,12,15,0.7922,1
19,12,16,0.8161,1
19,12,17,0.8521,1
19,12,18,0.7832,1
19,12,19,0.8792,1
19,12,20,0.8436,1
19,12,21,0.8501,1
19,12,22,0.8166,1
19,12,23,0.7772,1
19,12,24,0.7594,1
19,12,25,0.8572,1
19,12,26,0.7894,1
19,12,27,0.8235,1
19,12,28,0.8006,1
19,12,29,0.8642,1
19,12,30,0.8255,1
19,12,31,0.7341,1
19,13,0,0.7621,1
19,13,1,0.7767,1
19,13,2,0.8102,1
19,13,3,0.8869,1
19,13,4,0.8302,1
19,13,5,0.8015,1
19,13,6,0.8275,1
19,13,7,0.7477,1
19,13,8,0.8303,1
19,13,9,0.768,1
19,13,10,0.8361,1
19,13,11,0.859,1
19,13,12,0.7303,1
19,13,13,0.9249,1
19,13,14,0.8202,1
19,13,15,0.8032,1
19,13,16,0.7819,1
19,13,17,0.86,1
19,13,18,0.7482,1
19,13,19,0.7837,1
19,13,20,0.8641,1
19,13,21,0.7907,1
19,13,22,0.8104,1
19,13,23,0.8222,1
19,13,24,0.8702,1
19,13,25,0.7747,1
19,13,26,0.7774,1
19,13,27,0.7512,1
19,13,28,0.724,1
19,13,29,0.8514,1
19,13,30,0.765,1
19,13,31,0.7674,1
19,14,0,0.8334,1
19,14,1,0.819,1
19,14,2,0.8666,1
19,14,3,0.7851,1
19,14,4,0.7058,1
19,14,5,0.7875,1
19,14,6,0.7743,1
19,14,7,0.8383,1
19,14,8,0.8044,1
19,14,9,0.8073,1
19,14,10,0.8096,1
19,14,11,0.8137,1
19,14,12,0.81,1
19,14,13,0.7898,1
19,14,14,0.8255,1
19,14,15,0.8545,1
19,14,16,0.7949,1
19,14,17,0.8661,1
19,14,18,0.806,1
19,14,19,0.7628,1
19,14,20,0.8288,1
19,14,21,0.7787,1
19,14,22,0.851,1
19,14,23,0.8173,1
19,14,24,0.8468,1
19,14,25,0.7057,1
19,14,26,0.8893,1
19,14,27,0.8842,1
19,14,28,0.7767,1
19,14,29,0.7424,1
19,14,30,0.7895,1
19,14,31,0.8278,1
19,15,0,0.8093,1
19,15,1,0.8567,1
19,15,2,0.8342,1
19,15,3,0.73,1
19,15,4,0.7973,1
19,15,5,0.834,1
19,15,6,0.7338,1
19,15,7,0.8223,1
19,15,8,0.8563,1
19,15,9,0.7624,1
19,15,10,0.8522,1
19,15,11,0.829,1
19,15,12,0.7552,1
19,15,13,0.7606,1
19,15,14,0.7614,1
19,15,15,0.847,1
19,15,16,0.7919,1
19,15,17,0.863,1
19,15,18,0.797,1
19,15,19,0.8408,1
19,15,20,0.8739,1
19,15,21,0.8556,1
19,15,22,0.1486,1
19,15,23,0.7486,1
19,15,24,0.8027,1
19,15,25,0.9176,1
19,15,26,0.8647,1
19,15,27,0.6997,1
19,15,28,0.8405,1
19,15,29,0.813,1
19,15,30,0.867,1
19,15,31,0.8147,1
19,16,0,0.8085,1
19,16,1,0.8732,1
19,16,2,0.8605,1
19,16,3,0.8034,1
19,16,4,0.8489,1
19,16,5,0.8616,1
19,16,6,0.7911,1
19,16,7,0.7611,1
19,16,8,0.8252,1
19,16,9,0.796,1
19,16,10,0.8275,1
19,16,11,0.7368,1
19,16,12,0.7916,1
19,16,13,0.874,1
19,16,14,0.8224,1
19,16,15,0.8279,1
19,16,16,0.8292,1
19,16,17,0.8206,1
19,16,18,0.8736,1
19,16,19,0.8089,1
19,16,20,0.799,1
19,16,21,0.7317,1
19,16,22,0.1509,0
19,16,23,0.2501,0
19,16,24,0.158,0
19,16,25,0.1116,0
19,16,26,0.2302,0
19,16,27,0.2367,0
19,16,28,0.2546,0
19,16,29,0.1818,0
19,16,30,0.1829,0
19,16,31,0.1773,0
19,17,0,0.8442,1
19,17,1,0.7595,1
19,17,2,0.8662,1
19,17,3,0.8443,1
19,17,4,0.192,0
19,17,5,0.0942,0
19,17,6,0.1986,0
19,17,7,0.1782,0
19,17,8,0.1472,0
19,17,9,0.1924,0
19,17,10,0.1608,0
19,17,11,0.1561,0
19,17,12,0.1352,0
19,17,13,0.2573,0
19,17,14,0.2697,0
19,17,15,0.901,1
19,17,16,0.8134,1
19,17,17,0.8513,1
19,17,18,0.8989,1
19,17,19,0.8162,1
19,17,20,0.8253,1
19,17,21,0.8244,1
19,17,22,0.9126,1
19,17,23,0.8273,1
19,17,24,0.7381,1
19,17,25,0.766,1
19,17,26,0.751,1
19,17,27,0.8097,1
19,17,28,0.8634,1
19,17,29,0.8401,1
19,17,30,0.7963,1
19,17,31,0.778,1
19,18,0,0.734,1
19,18,1,0.7947,1
19,18,2,0.8607,1
19,18,3,0.8691,1
19,18,4,0.7842,1
19,18,5,0.7258,1
19,18,6,0.7476,1
19,18,7,0.7592,1
19,18,8,0.8355,1
19,18,9,0.7805,1
19,18,10,0.7818,1
19,18,11,0.7874,1
19,18,12,0.745,1
19,18,13,0.7786,1
19,18,14,0.9237,1
19,18,15,0.8493,1
19,18,16,0.7833,1
19,18,17,0.8539,1
19,18,18,0.8461,1
19,18,19,0.7958,1
19,18,20,0.8383,1
19,18,21,0.802,1
19,18,22,0.8574,1
19,18,23,0.7947,1
19,18,24,0.7905,1
19,18,25,0.7981,1
19,18,26,0.8675,1
19,18,27,0.8483,1
19,18,28,0.7345,1
19,18,29,0.8496,1
19,18,30,0.8834,1
19,18,31,0.6882,1
19,19,0,0.8313,1
19,19,1,0.7847,1
19,19,2,0.7725,1
19,19,3,0.7868,1
19,19,4,0.8207,1
19,19,5,0.8562,1
19,19,6,0.8795,1
19,19,7,0.8498,1
19,19,8,0.7782,1
19,19,9,0.7742,1
19,19,10,0.8463,1
19,19,11,0.8186,1
19,19,12,0.792,1
19,19,13,0.8903,1
19,19,14,0.762,1
19,19,15,0.7791,1
19,19,16,0.8006,1
19,19,17,0.7661,1
19,19,18,0.8218,1
19,19,19,0.8375,1
19,19,20,0.8652,1
19,19,21,0.7399,1
19,19,22,0.825,1
19,19,23,0.8071,1
19,19,24,0.8413,1
19,19,25,0.8181,1
19,19,26,0.8516,1
19,19,27,0.9064,1
19,19,28,0.7595,1
19,19,29,0.7879,1
19,19,30,0.8359,1
19,19,31,0.7463,1
19,20,0,0.7506,1
19,20,1,0.8115,1
19,20,2,0.8268,1
19,20,3,0.8406,1
19,20,4,0.7669,1
19,20,5,0.7053,1
19,20,6,0.7867,1
19,20,7,0.7411,1
19,20,8,0.8264,1
19,20,9,0.7621,1
19,20,10,0.7703,1
19,20,11,0.7737,1
19,20,12,0.7289,1
19,20,13,0.8434,1
19,20,14,0.8237,1
19,20,15,0.8293,1
19,20,16,0.7953,1
19,20,17,0.8835,1
19,20,18,0.8658,1
19,20,19,0.8673,1
19,20,20,0.7792,1
19,20,21,0.8587,1
19,20,22,0.8053,1
19,20,23,0.7807,1
19,20,24,0.8297,1
19,20,25,0.8256,1
19,20,26,0.7718,1
19,20,27,0.8115,1
19,20,28,0.8138,1
19,20,29,0.8789,1
19,20,30,0.8613,1
19,20,31,0.7618,1
19,21,0,0.8237,1
19,21,1,0.7893,1
19,21,2,0.8139,1
19,21,3,0.832,1
19,21,4,0.7803,1
19,21,5,0.7374,1
19,21,6,0.8923,1
19,21,7,0.8233,1
19,21,8,0.8802,1
19,21,9,0.9023,1
19,21,10,0.8003,1
19,21,11,0.7804,1
19,21,12,0.865,1
19,21,13,0.7951,1
19,21,14,0.8109,1
19,21,15,0.8239,1
19,21,16,0.7264,1
19,21,17,0.7956,1
19,21,18,0.8028,1
19,21,19,0.8091,1
19,21,20,0.826,1
19,21,21,0.8687,1
19,21,22,0.1845,0
19,21,23,0.2531,0
19,21,24,0.21,0
19,21,25,0.1117,0
19,21,26,0.1801,0
19,21,27,0.1573,0
19,21,28,0.1443,0
19,21,29,0.2515,0
19,21,30,0.216,0
19,21,31,0.1695,0
19,22,0,0.8792,1
19,22,1,0.7603,1
19,22,2,0.7776,1
19,22,3,0.8625,1
19,22,4,0.8538,1
19,22,5,0.2109,0
19,22,6,0.1972,0
19,22,7,0.1768,0
19,22,8,0.1471,0
19,22,9,0.1317,0
19,22,10,0.1287,0
19,22,11,0.215,0
19,22,12,0.2341,0
19,22,13,0.1698,0
19,22,14,0.2272,0
19,22,15,0.785,1
19,22,16,0.7368,1
19,22,17,0.7885,1
19,22,18,0.8259,1
19,22,19,0.84,1
19,22,20,0.8654,1
19,22,21,0.8443,1
19,22,22,0.8546,1
19,22,23,0.8208,1
19,22,24,0.8273,1
19,22,25,0.7834,1
19,22,26,0.7769,1
19,22,27,0.7484,1
19,22,28,0.8091,1
19,22,29,0.8037,1
19,22,30,0.8462,1
19,22,31,0.835,1
19,23,0,0.7869,1
19,23,1,0.7268,1
19,23,2,0.807,1
19,23,3,0.8037,1
19,23,4,0.8428,1
19,23,5,0.8266,1
19,23,6,0.7216,1
19,23,7,0.8903,1
19,23,8,0.7683,1
19,23,9,0.8245,1
19,23,10,0.842,1
19,23,11,0.9092,1
19,23,12,0.8821,1
19,23,13,0.8055,1
19,23,14,0.7916,1
19,23,15,0.8846,1
19,23,16,0.8724,1
19,23,17,0.7665,1
19,23,18,0.7806,1
19,23,19,0.7978,1
19,23,20,0.7934,1
19,23,21,0.7693,1
19,23,22,0.8863,1
19,23,23,0.7843,1
19,23,24,0.7493,1
19,23,25,0.8048,1
19,23,26,0.8074,1
19,23,27,0.8442,1
19,23,28,0.8474,1
19,23,29,0.8169,1
19,23,30,0.8134,1
19,23,31,0.8413,1
19,24,0,0.8335,1
19,24,1,0.8254,1
19,24,2,0.8101,1
19,24,3,0.8189,1
19,24,4,0.7514,1
19,24,5,0.8998,1
19,24,6,0.7655,1
19,24,7,0.7643,1
19,24,8,0.8753,1
19,24,9,0.8307,1
19,24,10,0.8094,1
19,24,11,0.8819,1
19,24,12,0.8484,1
19,24,13,0.8387,1
19,24,14,0.8162,1
19,24,15,0.7984,1
19,24,16,0.8779,1
19,24,17,0.8848,1
19,24,18,0.8246,1
19,24,19,0.805,1
19,24,20,0.8311,1
19,24,21,0.8659,1
19,24,22,0.7777,1
19,24,23,0.7557,1
19,24,24,0.7735,1
19,24,25,0.7983,1
19,24,26,0.8306,1
19,24,27,0.8426,1
19,24,28,0.8052,1
19,24,29,0.7688,1
19,24,30,0.8656,1
19,24,31,0.8148,1
19,25,0,0.7494,1
19,25,1,0.7957,1
19,25,2,0.7804,1
19,25,3,0.7266,1
19,25,4,0.8724,1
19,25,5,0.865,1
19,25,6,0.7656,1
19,25,7,0.7246,1
19,25,8,0.7229,1
19,25,9,0.8569,1
19,25,10,0.8129,1
19,25,11,0.7795,1
19,25,12,0.8843,1
19,25,13,0.8242,1
19,25,14,0.8223,1
19,25,15,0.8719,1
19,25,16,0.8183,1
19,25,17,0.8472,1
19,25,18,0.8607,1
19,25,19,0.8472,1
19,25,20,0.7558,1
19,25,21,0.7743,1
19,25,22,0.8521,1
19,25,23,0.8175,1
19,25,24,0.9093,1
19,25,25,0.8025,1
19,25,26,0.7372,1
19,25,27,0.8163,1
19,25,28,0.7908,1
19,25,29,0.8054,1
19,25,30,0.8671,1
19,25,31,0.7878,1
19,26,0,0.7769,1
19,26,1,0.8134,1
19,26,2,0.7756,1
19,26,3,0.8932,1
19,26,4,0.799,1
19,26,5,0.7869,1
19,26,6,0.8009,1
19,26,7,0.8551,1
19,26,8,0.8591,1
19,26,9,0.8525,1
19,26,10,0.8673,1
19,26,11,0.8054,1
19,26,12,0.8148,1
19,26,13,0.8696,1
19,26,14,0.8197,1
19,26,15,0.7946,1
19,26,16,0.8236,1
19,26,17,0.8106,1
19,26,18,0.7731,1
19,26,19,0.7071,1
19,26,20,0.7256,1
19,26,21,0.8198,1
19,26,22,0.2192,0
19,26,23,0.239,0
19,26,24,0.1861,0
19,26,25,0.2755,0
19,26,26,0.2063,0
19,26,27,0.1191,0
19,26,28,0.145,0
19,26,29,0.1238,0
19,26,30,0.2261,0
19,26,31,0.1749,0
19,27,0,0.7918,1
19,27,1,0.8186,1
19,27,2,0.8634,1
19,27,3,0.8027,1
19,27,4,0.8373,1
19,27,5,0.2178,0
19,27,6,0.2007,0
19,27,7,0.107,0
19,27,8,0.2615,0
19,27,9,0.307,0
19,27,10,0.1391,0
19,27,11,0.2285,0
19,27,12,0.1988,0
19,27,13,0.1867,0
19,27,14,0.1387,0
19,27,15,0.8122,1
19,27,16,0.835,1
19,27,17,0.7792,1
19,27,18,0.8171,1
19,27,19,0.8073,1
19,27,20,0.8892,1
19,27,21,0.8571,1
19,27,22,0.8692,1
19,27,23,0.7944,1
19,27,24,0.6982,1
19,27,25,0.8525,1
19,27,26,0.7767,1
19,27,27,0.7644,1
19,27,28,0.7649,1
19,27,29,0.829,1
19,27,30,0.83,1
19,27,31,0.7792,1
19,28,0,0.8225,1
19,28,1,0.8242,1
19,28,2,0.8298,1
19,28,3,0.8568,1
19,28,4,0.8683,1
19,28,5,0.7945,1
19,28,6,0.8118,1
19,28,7,0.7821,1
19,28,8,0.8779,1
19,28,9,0.8565,1
19,28,10,0.8789,1
19,28,11,0.8033,1
19,28,12,0.748,1
19,28,13,0.9354,1
19,28,14,0.8219,1
19,28,15,0.79,1
19,28,16,0.8093,1
19,28,17,0.7834,1
19,28,18,0.805,1
19,28,19,0.8277,1
19,28,20,0.8077,1
19,28,21,0.8033,1
19,28,22,0.8684,1
19,28,23,0.8168,1
19,28,24,0.7406,1
19,28,25,0.8606,1
19,28,26,0.8267,1
19,28,27,0.8047,1
19,28,28,0.8472,1
19,28,29,0.8083,1
19,28,30,0.8323,1
19,28,31,0.8361,1
19,29,0,0.7589,1
19,29,1,0.7127,1
19,29,2,0.8324,1
19,29,3,0.8128,1
19,29,4,0.7607,1
19,29,5,0.7881,1
19,29,6,0.7398,1
19,29,7,0.8775,1
19,29,8,0.722,1
19,29,9,0.7383,1
19,29,10,0.7101,1
19,29,11,0.8325,1
19,29,12,0.8003,1
19,29,13,0.866,1
19,29,14,0.7652,1
19,29,15,0.8317,1
19,29,16,0.8139,1
19,29,17,0.7784,1
19,29,18,0.834,1
19,29,19,0.8199,1
19,29,20,0.8313,1
19,29,21,0.7989,1
19,29,22,0.8037,1
19,29,23,0.8717,1
19,29,24,0.805,1
19,29,25,0.7665,1
19,29,26,0.8302,1
19,29,27,0.8021,1
19,29,28,0.8144,1
19,29,29,0.8771,1
19,29,30,0.7539,1
19,29,31,0.7736,1
19,30,0,0.8319,1
19,30,1,0.7733,1
19,30,2,0.8246,1
19,30,3,0.8076,1
19,30,4,0.7769,1
19,30,5,0.7959,1
19,30,6,0.7729,1
19,30,7,0.7982,1
19,30,8,0.8503,1
19,30,9,0.8217,1
19,30,10,0.7312,1
19,30,11,0.8147,1
19,30,12,0.8393,1
19,30,13,0.8366,1
19,30,14,0.7528,1
19,30,15,0.8669,1
19,30,16,0.81,1
19,30,17,0.8083,1
19,30,18,0.7585,1
19,30,19,0.8187,1
19,30,20,0.7905,1
19,30,21,0.9109,1
19,30,22,0.8219,1
19,30,23,0.8095,1
19,30,24,0.8389,1
19,30,25,0.7823,1
19,30,26,0.7776,1
19,30,27,0.799,1
19,30,28,0.8341,1
19,30,29,0.8325,1
19,30,30,0.8666,1
19,30,31,0.8085,1
19,31,0,0.777,1
19,31,1,0.7746,1
19,31,2,0.7951,1
19,31,3,0.7852,1
19,31,4,0.8319,1
19,31,5,0.8367,1
19,31,6,0.8649,1
19,31,7,0.8657,1
19,31,8,0.8123,1
19,31,9,0.8264,1
19,31,10,0.8481,1
19,31,11,0.8466,1
19,31,12,0.8049,1
19,31,13,0.7411,1
19,31,14,0.74,1
19,31,15,0.8785,1
19,31,16,0.8132,1
19,31,17,0.831,1
19,31,18,0.8254,1
19,31,19,0.7673,1
19,31,20,0.8577,1
19,31,21,0.8113,1
19,31,22,0.2526,0
19,31,23,0.2005,0
19,31,24,0.1988,0
19,31,25,0.1899,0
19,31,26,0.2155,0
19,31,27,0.2392,0
19,31,28,0.1881,0
19,31,29,0.1082,0
19,31,30,0.2658,0
19,31,31,0.2531,0
20,0,0,0.7797,1
20,0,1,0.8797,1
20,0,2,0.8309,1
20,0,3,0.1817,0
20,0,4,0.8369,1
20,0,5,0.8129,1
20,0,6,0.8077,1
20,0,7,0.824,1
20,0,8,0.8852,1
20,0,9,0.8434,1
20,0,10,0.159,0
20,0,11,0.8918,1
20,0,12,0.9032,1
20,0,13,0.8639,1
20,0,14,0.7726,1
20,0,15,0.7986,1
20,0,16,0.1327,0
20,0,17,0.8634,1
20,0,18,0.8031,1
20,0,19,0.823,1
20,0,20,0.8718,1
20,0,21,0.845,1
20,0,22,0.8151,1
20,0,23,0.1263,0
20,0,24,0.8116,1
20,0,25,0.8722,1
20,0,26,0.866,1
20,0,27,0.7555,1
20,0,28,0.9249,1
20,0,29,0.1286,0
20,0,30,0.8093,1
20,0,31,0.8757,1
20,1,0,0.8695,1
20,1,1,0.8379,1
20,1,2,0.885,1
20,1,3,0.8063,1
20,1,4,0.1786,0
20,1,5,0.7702,1
20,1,6,0.8098,1
20,1,7,0.7757,1
20,1,8,0.7976,1
20,1,9,0.8065,1
20,1,10,0.1282,0
20,1,11,0.2382,0
20,1,12,0.7978,1
20,1,13,0.8123,1
20,1,14,0.7516,1
20,1,15,0.7694,1
20,1,16,0.8444,1
20,1,17,0.1915,0
20,1,18,0.8048,1
20,1,19,0.8292,1
20,1,20,0.7803,1
20,1,21,0.8028,1
20,1,22,0.8037,1
20,1,23,0.1918,0
20,1,24,0.1895,0
20,1,25,0.8051,1
20,1,26,0.8758,1
20,1,27,0.7965,1
20,1,28,0.8554,1
20,1,29,0.7841,1
20,1,30,0.1915,0
20,1,31,0.8191,1
20,2,0,0.8224,1
20,2,1,0.8595,1
20,2,2,0.9024,1
20,2,3,0.8482,1
20,2,4,0.7517,1
20,2,5,0.1732,0
20,2,6,0.7622,1
20,2,7,0.8114,1
20,2,8,0.8169,1
20,2,9,0.8163,1
20,2,10,0.7948,1
20,2,11,0.1782,0
20,2,12,0.2029,0
20,2,13,0.7795,1
20,2,14,0.8132,1
20,2,15,0.8144,1
20,2,16,0.7777,1
20,2,17,0.7647,1
20,2,18,0.1839,0
20,2,19,0.8464,1
20,2,20,0.8072,1
20,2,21,0.8589,1
20,2,22,0.8123,1
20,2,23,0.8647,1
20,2,24,0.148,0
20,2,25,0.1031,0
20,2,26,0.7989,1
20,2,27,0.8308,1
20,2,28,0.8043,1
20,2,29,0.8202,1
20,2,30,0.8462,1
20,2,31,0.242,0
20,3,0,0.856,1
20,3,1,0.7882,1
20,3,2,0.8091,1
